filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
2_10_025_4pt7___14	14	2	10	0.25	typeTokenInput_4pt7	-0.000475159452039108	2.40E-08	0.29	0.01	10.33	9.68000000000001	0.28292471450703	0.03
2_10_075_4pt7___16	16	2	10	0.75	typeTokenInput_4pt7	-0.00075374903392602	4.89E-08	0.07	0.01	10.03	9.93	0.460085115444435	0.03
2_10_05_4pt7___14	14	2	10	0.5	typeTokenInput_4pt7	-0.000558921096834132	2.70E-08	0.27	0	10.25	9.91	0.352059197919352	0.03
2_10_099_4pt7___14	14	2	10	0.99	typeTokenInput_4pt7	-0.0126974340320173	0.000318385487216559	0.03	0	10	0	4.41E-05	0.03
2_10_01_4pt7___17	17	2	10	0.1	typeTokenInput_4pt7	-0.00043601374058793	2.22E-08	0.36	0.12	10.59	9.01000000000002	0.139433872961654	0.03
2_10_001_4pt7___21	21	2	10	0.01	typeTokenInput_4pt7	-0.0121213002123842	0.000128032710400116	0.63	2	9.49000000000001	0	0.00029744016346818	0.03
2_10_005_4pt7___18	18	2	10	0.05	typeTokenInput_4pt7	-0.000599497715555588	3.05E-08	1.49	0.23	0	0	0.220973892220188	0.03
2_10_025_4pt7___15	15	2	10	0.25	typeTokenInput_4pt7	-0.000526825970868985	2.40E-08	0.72	0	0	0	0.327392982932239	0.03
2_10_075_4pt7___17	17	2	10	0.75	typeTokenInput_4pt7	-0.000627106435932585	3.62E-08	0.11	0.02	10.01	9.85	0.437823499114203	0.03
2_10_05_4pt7___15	15	2	10	0.5	typeTokenInput_4pt7	-0.000493263747846008	2.22E-08	0.15	0.02	10.4	9.76000000000001	0.316479106263687	0.03
2_10_099_4pt7___15	15	2	10	0.99	typeTokenInput_4pt7	-0.000804068364818347	6.01E-08	0	0.01	9.99	10	0.50499983334	0.03
2_10_01_4pt7___18	18	2	10	0.1	typeTokenInput_4pt7	-0.000334982670679688	1.32E-08	1.77	0.17	11.01	11.2	0.196234056365778	0.03
2_10_001_4pt7___22	22	2	10	0.01	typeTokenInput_4pt7	-0.191895737384389	0.0603064751349694	4.83999999999994	0.07	12.6299999999999	7.81000000000005	6.84E-05	0.03
2_10_005_4pt7___19	19	2	10	0.05	typeTokenInput_4pt7	-0.00454403278819822	2.26E-05	1.7	0.06	11.21	7.04000000000006	0.00298847233547742	0.03
2_10_025_4pt7___16	16	2	10	0.25	typeTokenInput_4pt7	-0.000506491443344741	2.42E-08	0.21	0	10.4	9.57000000000001	0.261149993915754	0.03
2_2_001_4pt7___1	1	2	2	0.01	typeTokenInput_4pt7	-0.0495903621520192	0.000546218200154809	3.61999999999997	0.38	2.84999999999998	0.839999999999999	0.00522012569355866	0.03
