filetag	runNo	nlexCs	lexCstartW	pChangeIndexation	inputSet	likelihood	SSE	w_ku	w_fi	w_ku_pl	w_fi_pl	predicted_p_fi_wug	experiment_p_fi
12_2_099_50___60	60	12	2	0.99	typeTokenInput_50	-0.03172962266145192	0.0001954401980107351	0.8100000000000005	0.21000000000000005	6.739999999999899	7.409999999999885	0.482507142333614	0.5
24_1_05_50___78	78	24	1	0.5	typeTokenInput_50	-0.042029015703364064	0.00048412628097126403	1.360000000000001	0.009999999999999997	7.099999999999891	7.869999999999875	0.6410674063348212	0.5
12_1_099_50___65	65	12	1	0.99	typeTokenInput_50	-0.021323112232075375	5.5894591962009966e-05	0.30000000000000004	0.4700000000000002	5.019999999999936	4.389999999999949	0.6130141761393321	0.5
24_1_001_50___75	75	24	1	0.01	typeTokenInput_50	-0.027413997032116527	9.759385863095641e-05	0.47000000000000025	0.8000000000000005	3.2799999999999727	4.1799999999999535	0.22618142573054947	0.5
24_2_05_50___100	100	24	2	0.5	typeTokenInput_50	-0.03584091486794638	0.0004270774660717951	1.470000000000001	0.14999999999999997	4.309999999999951	4.7899999999999405	0.698465216002541	0.5
12_1_01_50___66	66	12	1	0.1	typeTokenInput_50	-0.024032218461341116	0.00012680533835507436	0.27	0.4800000000000002	4.489999999999947	4.019999999999957	0.5646362918030265	0.5
24_2_001_50___99	99	24	2	0.01	typeTokenInput_50	-0.017035653782044486	2.510680748886827e-05	0.2	0.8100000000000005	4.749999999999941	4.049999999999956	0.5224848247917964	0.5
12_2_099_50___61	61	12	2	0.99	typeTokenInput_50	-0.03803872822237504	0.00020265296756248244	1.480000000000001	0.2900000000000001	4.439999999999948	3.499999999999968	0.8937850083248227	0.5
12_1_05_50___65	65	12	1	0.5	typeTokenInput_50	-0.03255468508917359	0.0002590540001174075	1.430000000000001	0.18	6.6999999999999	7.499999999999883	0.6106392339492264	0.5
24_1_05_50___79	79	24	1	0.5	typeTokenInput_50	-0.03588522988383934	0.00018783370074097855	1.0400000000000007	0	6.999999999999893	7.429999999999884	0.6479408020806525	0.5
12_1_099_50___66	66	12	1	0.99	typeTokenInput_50	-0.025866170199272422	9.192538541711456e-05	0.7300000000000004	0.5900000000000003	6.939999999999895	7.779999999999877	0.331812227831838	0.5
24_1_001_50___76	76	24	1	0.01	typeTokenInput_50	-0.016345904298258877	2.3482061021539275e-05	0.10999999999999996	0.6000000000000003	5.26999999999993	4.6999999999999424	0.5199893401555787	0.5
12_1_01_50___67	67	12	1	0.1	typeTokenInput_50	-0.03599058491169777	0.0002309300149567335	2.020000000000001	0	5.069999999999935	7.029999999999893	0.5149955016194209	0.5
24_2_001_50___100	100	24	2	0.01	typeTokenInput_50	-0.02084620972286006	3.6311872299659376e-05	0	1.0100000000000007	6.799999999999898	5.599999999999923	0.5473576181430827	0.5
12_2_099_50___62	62	12	2	0.99	typeTokenInput_50	-0.025733542776995372	0.00021600565818510336	0.7000000000000004	0.32000000000000006	7.13999999999989	7.4199999999998845	0.5249791874789415	0.5
12_1_05_50___66	66	12	1	0.5	typeTokenInput_50	-0.028944612166945053	0.00031881674025315357	0.2900000000000001	0.7700000000000005	7.429999999999884	7.039999999999893	0.4775151752081977	0.5
24_1_05_50___80	80	24	1	0.5	typeTokenInput_50	-0.06025181250996909	0.0014155474872517824	1.0800000000000007	0.07	5.059999999999935	7.449999999999884	0.20100899975053768	0.5
12_1_099_50___67	67	12	1	0.99	typeTokenInput_50	-0.01813328918185332	2.9346868176302286e-05	0.12999999999999995	0.8100000000000005	7.359999999999886	7.0899999999998915	0.3989121211516287	0.5
24_1_001_50___77	77	24	1	0.01	typeTokenInput_50	-0.04229981493078461	0.0005416105997173053	0.8500000000000005	0.09999999999999999	5.359999999999928	7.259999999999888	0.24048908305089647	0.5
12_1_01_50___68	68	12	1	0.1	typeTokenInput_50	-0.04226710715190826	0.0005721982012796287	0.5000000000000002	0.5600000000000003	5.499999999999925	6.779999999999898	0.20751005855964003	0.5
12_2_099_50___63	63	12	2	0.99	typeTokenInput_50	-0.026002085375874985	6.973510334550615e-05	0.7100000000000004	0.5000000000000002	4.729999999999942	3.2799999999999727	0.8402380030563269	0.5
12_1_05_50___67	67	12	1	0.5	typeTokenInput_50	-0.038927954484458696	0.0002281706435916519	0.8900000000000006	1.0200000000000007	4.989999999999936	6.799999999999898	0.12564785651534993	0.5
24_1_05_50___81	81	24	1	0.5	typeTokenInput_50	-0.028026777726600074	0.0001080985636387477	0.5500000000000003	0.22999999999999998	7.019999999999893	7.16999999999989	0.5423979407743518	0.5
12_1_099_50___68	68	12	1	0.99	typeTokenInput_50	-0.024950664655669832	9.564301020592952e-05	0.4900000000000002	0.42000000000000015	5.73999999999992	3.779999999999962	0.8839110779310009	0.5
24_1_001_50___78	78	24	1	0.01	typeTokenInput_50	-0.02825017122390707	0.00013055172984906046	1.2000000000000008	0.060000000000000005	6.829999999999897	7.589999999999881	0.5938731029341469	0.5
12_1_01_50___69	69	12	1	0.1	typeTokenInput_50	-0.026851877508722703	0.000263468028222474	0.4800000000000002	0.25000000000000006	7.249999999999888	7.319999999999887	0.5399148845555661	0.5
12_2_099_50___64	64	12	2	0.99	typeTokenInput_50	-0.03807867509890497	0.00041028551920166455	1.7400000000000013	0.04	6.739999999999899	7.789999999999877	0.6570104626735043	0.5
